# all-by-all of 100 genomes (n=100 seed=11)
# query	subject
AG-894-A16	AG-910-M23
AG-894-A16	AG-912-C08
AG-894-A16	AG-912-E13
AG-894-A16	AG-912-G22
AG-894-A16	AG-912-N03
AG-894-A16	AG-913-K11
AG-894-A16	AG-913-L03
AG-894-A16	AG-914-D08
AG-894-A16	AG-914-M14
AG-894-A16	AG-915-C06
AG-894-A16	AG-915-G14
AG-894-A16	AG-915-O07
AG-894-A16	AG-916-A21
AG-894-A16	AG-916-B06
AG-894-A16	AG-916-G03
AG-894-A16	AG-916-L11
AG-894-A16	AG-916-O06
AG-894-A16	AG-917-C02
AG-894-A16	AG-917-M15
AG-894-A16	AG-917-M17
AG-894-A16	AG-919-D10
AG-894-A16	AG-920-M14
AG-894-A16	AH-287-G05
AG-894-A16	AH-287-O09
AG-894-A16	AH-287-O21
AG-894-A16	AH-321-P04
AG-894-A16	AH-324-F03
AG-894-A16	AH-324-I20
AG-894-A16	AH-326-M23
AG-894-G18	AG-894-G22
AG-894-G18	AG-894-I22
AG-894-G18	AG-894-L17
AG-894-G18	AG-894-M18
AG-894-G18	AG-894-P17
AG-894-G18	AG-896-C18
AG-894-G18	AG-896-G07
AG-894-G18	AG-896-O18
AG-894-G18	AG-897-B03
AG-894-G18	AG-897-G22
AG-894-G18	AG-898-F23
AG-894-G18	AG-898-G21
AG-894-G18	AG-899-B02
AG-894-G18	AG-899-G02
AG-894-G18	AG-901-C10
AG-894-G18	AG-903-D02
AG-894-G18	AG-903-K07
AG-894-G18	AG-903-K22
AG-894-G18	AG-904-G21
AG-894-G18	AG-905-M05
AG-894-G18	AG-907-E04
AG-894-G18	AG-909-E04
AG-894-G18	AG-910-E10
AG-894-G18	AG-910-G11
AG-894-G18	AG-910-M23
AG-894-G18	AG-912-C08
AG-894-G18	AG-912-E13
AG-894-G18	AG-912-G22
AG-894-G18	AG-912-N03
AG-894-G18	AG-913-K11
AG-894-G18	AG-913-L03
AG-894-G18	AG-914-D08
AG-894-G18	AG-914-M14
AG-894-G18	AG-915-C06
AG-894-G18	AG-915-G14
AG-894-G18	AG-915-O07
AG-894-G18	AG-916-A21
AG-894-G18	AG-916-B06
AG-894-G18	AG-916-G03
AG-894-G18	AG-916-L11
AG-894-G18	AG-916-O06
AG-894-G18	AG-917-C02
AG-894-G18	AG-917-M15
AG-894-G18	AG-917-M17
AG-894-G18	AG-919-D10
AG-894-G18	AG-920-M14
AG-894-G18	AH-287-G05
AG-894-G18	AH-287-O09
AG-894-G18	AH-287-O21
AG-894-G18	AH-321-P04
AG-894-G18	AH-324-F03
AG-894-G18	AH-324-I20
AG-894-G18	AH-326-M23
AG-894-G22	AG-894-I22
AG-894-G22	AG-894-L17
AG-894-G22	AG-894-M18
AG-894-G22	AG-894-P17
AG-894-G22	AG-896-C18
AG-894-G22	AG-896-G07
AG-894-G22	AG-896-O18
AG-894-G22	AG-897-B03
AG-894-G22	AG-897-G22
AG-894-G22	AG-898-F23
AG-894-G22	AG-898-G21
AG-894-G22	AG-899-B02
AG-894-G22	AG-899-G02
AG-894-G22	AG-901-C10
AG-894-G22	AG-903-D02
AG-894-G22	AG-903-K07
AG-894-G22	AG-903-K22
AG-894-G22	AG-904-G21
AG-894-G22	AG-905-M05
AG-894-G22	AG-907-E04
AG-894-G22	AG-909-E04
AG-894-G22	AG-910-E10
AG-894-G22	AG-910-G11
AG-894-G22	AG-910-M23
AG-894-G22	AG-912-C08
AG-894-G22	AG-912-E13
AG-894-G22	AG-912-G22
AG-894-G22	AG-912-N03
AG-894-G22	AG-913-K11
AG-894-G22	AG-913-L03
AG-894-G22	AG-914-D08
AG-894-G22	AG-914-M14
AG-894-G22	AG-915-C06
AG-894-G22	AG-915-G14
AG-894-G22	AG-915-O07
AG-894-G22	AG-916-A21
AG-894-G22	AG-916-B06
AG-894-G22	AG-916-G03
AG-894-G22	AG-916-L11
AG-894-G22	AG-916-O06
AG-894-G22	AG-917-C02
AG-894-G22	AG-917-M15
AG-894-G22	AG-917-M17
AG-894-G22	AG-919-D10
AG-894-G22	AG-920-M14
AG-894-G22	AH-287-G05
AG-894-G22	AH-287-O09
AG-894-G22	AH-287-O21
AG-894-G22	AH-321-P04
AG-894-G22	AH-324-F03
AG-894-G22	AH-324-I20
AG-894-G22	AH-326-M23
AG-894-I22	AG-894-L17
AG-894-I22	AG-894-M18
AG-894-I22	AG-894-P17
AG-894-I22	AG-896-C18
AG-894-I22	AG-896-G07
AG-894-I22	AG-896-O18
AG-894-I22	AG-897-B03
AG-894-I22	AG-897-G22
AG-894-I22	AG-898-F23
AG-894-I22	AG-898-G21
AG-894-I22	AG-899-B02
AG-894-I22	AG-899-G02
AG-894-I22	AG-901-C10
AG-894-I22	AG-903-D02
AG-894-I22	AG-903-K07
AG-894-I22	AG-903-K22
AG-894-I22	AG-904-G21
AG-894-I22	AG-905-M05
AG-894-I22	AG-907-E04
AG-894-I22	AG-909-E04
AG-894-I22	AG-910-E10
AG-894-I22	AG-910-G11
AG-894-I22	AG-910-M23
AG-894-I22	AG-912-C08
AG-894-I22	AG-912-E13
AG-894-I22	AG-912-G22
AG-894-I22	AG-912-N03
AG-894-I22	AG-913-K11
AG-894-I22	AG-913-L03
AG-894-I22	AG-914-D08
AG-894-I22	AG-914-M14
AG-894-I22	AG-915-C06
AG-894-I22	AG-915-G14
AG-894-I22	AG-915-O07
AG-894-I22	AG-916-A21
AG-894-I22	AG-916-B06
AG-894-I22	AG-916-G03
AG-894-I22	AG-916-L11
AG-894-I22	AG-916-O06
AG-894-I22	AG-917-C02
AG-894-I22	AG-917-M15
AG-894-I22	AG-917-M17
AG-894-I22	AG-919-D10
AG-894-I22	AG-920-M14
AG-894-I22	AH-287-G05
AG-894-I22	AH-287-O09
AG-894-I22	AH-287-O21
AG-894-I22	AH-321-P04
AG-894-I22	AH-324-F03
AG-894-I22	AH-324-I20
AG-894-I22	AH-326-M23
AG-894-L17	AG-894-M18
AG-894-L17	AG-894-P17
AG-894-L17	AG-896-C18
AG-894-L17	AG-896-G07
AG-894-L17	AG-896-O18
AG-894-L17	AG-897-B03
AG-894-L17	AG-897-G22
AG-894-L17	AG-898-F23
AG-894-L17	AG-898-G21
AG-894-L17	AG-899-B02
AG-894-L17	AG-899-G02
AG-894-L17	AG-901-C10
AG-894-L17	AG-903-D02
AG-894-L17	AG-903-K07
AG-894-L17	AG-903-K22
AG-894-L17	AG-904-G21
AG-894-L17	AG-905-M05
AG-894-L17	AG-907-E04
AG-894-L17	AG-909-E04
AG-894-L17	AG-910-E10
AG-894-L17	AG-910-G11
AG-894-L17	AG-910-M23
AG-894-L17	AG-912-C08
AG-894-L17	AG-912-E13
AG-894-L17	AG-912-G22
AG-894-L17	AG-912-N03
AG-894-L17	AG-913-K11
AG-894-L17	AG-913-L03
AG-894-L17	AG-914-D08
AG-894-L17	AG-914-M14
AG-894-L17	AG-915-C06
AG-894-L17	AG-915-G14
AG-894-L17	AG-915-O07
AG-894-L17	AG-916-A21
AG-894-L17	AG-916-B06
AG-894-L17	AG-916-G03
AG-894-L17	AG-916-L11
AG-894-L17	AG-916-O06
AG-894-L17	AG-917-C02
AG-894-L17	AG-917-M15
AG-894-L17	AG-917-M17
AG-894-L17	AG-919-D10
AG-894-L17	AG-920-M14
AG-894-L17	AH-287-G05
AG-894-L17	AH-287-O09
AG-894-L17	AH-287-O21
AG-894-L17	AH-321-P04
AG-894-L17	AH-324-F03
AG-894-L17	AH-324-I20
AG-894-L17	AH-326-M23
AG-894-M18	AG-894-P17
AG-894-M18	AG-896-C18
AG-894-M18	AG-896-G07
AG-894-M18	AG-896-O18
AG-894-M18	AG-897-B03
AG-894-M18	AG-897-G22
AG-894-M18	AG-898-F23
AG-894-M18	AG-898-G21
AG-894-M18	AG-899-B02
AG-894-M18	AG-899-G02
AG-894-M18	AG-901-C10
AG-894-M18	AG-903-D02
AG-894-M18	AG-903-K07
AG-894-M18	AG-903-K22
AG-894-M18	AG-904-G21
AG-894-M18	AG-905-M05
AG-894-M18	AG-907-E04
AG-894-M18	AG-909-E04
AG-894-M18	AG-910-E10
AG-894-M18	AG-910-G11
AG-894-M18	AG-910-M23
AG-894-M18	AG-912-C08
AG-894-M18	AG-912-E13
AG-894-M18	AG-912-G22
AG-894-M18	AG-912-N03
AG-894-M18	AG-913-K11
AG-894-M18	AG-913-L03
AG-894-M18	AG-914-D08
AG-894-M18	AG-914-M14
AG-894-M18	AG-915-C06
AG-894-M18	AG-915-G14
AG-894-M18	AG-915-O07
AG-894-M18	AG-916-A21
AG-894-M18	AG-916-B06
AG-894-M18	AG-916-G03
AG-894-M18	AG-916-L11
AG-894-M18	AG-916-O06
AG-894-M18	AG-917-C02
AG-894-M18	AG-917-M15
AG-894-M18	AG-917-M17
AG-894-M18	AG-919-D10
AG-894-M18	AG-920-M14
AG-894-M18	AH-287-G05
AG-894-M18	AH-287-O09
AG-894-M18	AH-287-O21
AG-894-M18	AH-321-P04
AG-894-M18	AH-324-F03
AG-894-M18	AH-324-I20
AG-894-M18	AH-326-M23
AG-894-P17	AG-896-C18
AG-894-P17	AG-896-G07
AG-894-P17	AG-896-O18
AG-894-P17	AG-897-B03
AG-894-P17	AG-897-G22
AG-894-P17	AG-898-F23
AG-894-P17	AG-898-G21
AG-894-P17	AG-899-B02
AG-894-P17	AG-899-G02
AG-894-P17	AG-901-C10
AG-894-P17	AG-903-D02
AG-894-P17	AG-903-K07
AG-894-P17	AG-903-K22
AG-894-P17	AG-904-G21
AG-894-P17	AG-905-M05
AG-894-P17	AG-907-E04
AG-894-P17	AG-909-E04
AG-894-P17	AG-910-E10
AG-894-P17	AG-910-G11
AG-894-P17	AG-910-M23
AG-894-P17	AG-912-C08
AG-894-P17	AG-912-E13
AG-894-P17	AG-912-G22
AG-894-P17	AG-912-N03
AG-894-P17	AG-913-K11
AG-894-P17	AG-913-L03
AG-894-P17	AG-914-D08
AG-894-P17	AG-914-M14
AG-894-P17	AG-915-C06
AG-894-P17	AG-915-G14
AG-894-P17	AG-915-O07
AG-894-P17	AG-916-A21
AG-894-P17	AG-916-B06
AG-894-P17	AG-916-G03
AG-894-P17	AG-916-L11
AG-894-P17	AG-916-O06
AG-894-P17	AG-917-C02
AG-894-P17	AG-917-M15
AG-894-P17	AG-917-M17
AG-894-P17	AG-919-D10
AG-894-P17	AG-920-M14
AG-894-P17	AH-287-G05
AG-894-P17	AH-287-O09
AG-894-P17	AH-287-O21
AG-894-P17	AH-321-P04
AG-894-P17	AH-324-F03
AG-894-P17	AH-324-I20
AG-894-P17	AH-326-M23
AG-896-C18	AG-896-G07
AG-896-C18	AG-896-O18
AG-896-C18	AG-897-B03
AG-896-C18	AG-897-G22
AG-896-C18	AG-898-F23
AG-896-C18	AG-898-G21
AG-896-C18	AG-899-B02
AG-896-C18	AG-899-G02
AG-896-C18	AG-901-C10
AG-896-C18	AG-903-D02
AG-896-C18	AG-903-K07
AG-896-C18	AG-903-K22
AG-896-C18	AG-904-G21
AG-896-C18	AG-905-M05
AG-896-C18	AG-907-E04
AG-896-C18	AG-909-E04
AG-896-C18	AG-910-E10
AG-896-C18	AG-910-G11
AG-896-C18	AG-910-M23
AG-896-C18	AG-912-C08
AG-896-C18	AG-912-E13
AG-896-C18	AG-912-G22
AG-896-C18	AG-912-N03
AG-896-C18	AG-913-K11
AG-896-C18	AG-913-L03
AG-896-C18	AG-914-D08
AG-896-C18	AG-914-M14
AG-896-C18	AG-915-C06
AG-896-C18	AG-915-G14
AG-896-C18	AG-915-O07
AG-896-C18	AG-916-A21
AG-896-C18	AG-916-B06
AG-896-C18	AG-916-G03
AG-896-C18	AG-916-L11
AG-896-C18	AG-916-O06
AG-896-C18	AG-917-C02
AG-896-C18	AG-917-M15
AG-896-C18	AG-917-M17
AG-896-C18	AG-919-D10
AG-896-C18	AG-920-M14
AG-896-C18	AH-287-G05
AG-896-C18	AH-287-O09
AG-896-C18	AH-287-O21
AG-896-C18	AH-321-P04
AG-896-C18	AH-324-F03
AG-896-C18	AH-324-I20
AG-896-C18	AH-326-M23
AG-896-G07	AG-896-O18
AG-896-G07	AG-897-B03
AG-896-G07	AG-897-G22
AG-896-G07	AG-898-F23
AG-896-G07	AG-898-G21
AG-896-G07	AG-899-B02
AG-896-G07	AG-899-G02
AG-896-G07	AG-901-C10
AG-896-G07	AG-903-D02
AG-896-G07	AG-903-K07
AG-896-G07	AG-903-K22
AG-896-G07	AG-904-G21
AG-896-G07	AG-905-M05
AG-896-G07	AG-907-E04
AG-896-G07	AG-909-E04
AG-896-G07	AG-910-E10
AG-896-G07	AG-910-G11
AG-896-G07	AG-910-M23
AG-896-G07	AG-912-C08
AG-896-G07	AG-912-E13
AG-896-G07	AG-912-G22
AG-896-G07	AG-912-N03
AG-896-G07	AG-913-K11
AG-896-G07	AG-913-L03
AG-896-G07	AG-914-D08
AG-896-G07	AG-914-M14
AG-896-G07	AG-915-C06
AG-896-G07	AG-915-G14
AG-896-G07	AG-915-O07
AG-896-G07	AG-916-A21
AG-896-G07	AG-916-B06
AG-896-G07	AG-916-G03
AG-896-G07	AG-916-L11
AG-896-G07	AG-916-O06
AG-896-G07	AG-917-C02
AG-896-G07	AG-917-M15
AG-896-G07	AG-917-M17
AG-896-G07	AG-919-D10
AG-896-G07	AG-920-M14
AG-896-G07	AH-287-G05
AG-896-G07	AH-287-O09
AG-896-G07	AH-287-O21
AG-896-G07	AH-321-P04
AG-896-G07	AH-324-F03
AG-896-G07	AH-324-I20
AG-896-G07	AH-326-M23
AG-896-O18	AG-897-B03
AG-896-O18	AG-897-G22
AG-896-O18	AG-898-F23
AG-896-O18	AG-898-G21
AG-896-O18	AG-899-B02
AG-896-O18	AG-899-G02
AG-896-O18	AG-901-C10
AG-896-O18	AG-903-D02
AG-896-O18	AG-903-K07
AG-896-O18	AG-903-K22
AG-896-O18	AG-904-G21
AG-896-O18	AG-905-M05
AG-896-O18	AG-907-E04
AG-896-O18	AG-909-E04
AG-896-O18	AG-910-E10
AG-896-O18	AG-910-G11
AG-896-O18	AG-910-M23
AG-896-O18	AG-912-C08
AG-896-O18	AG-912-E13
AG-896-O18	AG-912-G22
AG-896-O18	AG-912-N03
AG-896-O18	AG-913-K11
AG-896-O18	AG-913-L03
AG-896-O18	AG-914-D08
AG-896-O18	AG-914-M14
AG-896-O18	AG-915-C06
AG-896-O18	AG-915-G14
AG-896-O18	AG-915-O07
AG-896-O18	AG-916-A21
AG-896-O18	AG-916-B06
AG-896-O18	AG-916-G03
AG-896-O18	AG-916-L11
AG-896-O18	AG-916-O06
AG-896-O18	AG-917-C02
AG-896-O18	AG-917-M15
AG-896-O18	AG-917-M17
AG-896-O18	AG-919-D10
AG-896-O18	AG-920-M14
AG-896-O18	AH-287-G05
AG-896-O18	AH-287-O09
AG-896-O18	AH-287-O21
AG-896-O18	AH-321-P04
AG-896-O18	AH-324-F03
AG-896-O18	AH-324-I20
AG-896-O18	AH-326-M23
AG-897-B03	AG-897-G22
AG-897-B03	AG-898-F23
AG-897-B03	AG-898-G21
AG-897-B03	AG-899-B02
AG-897-B03	AG-899-G02
AG-897-B03	AG-901-C10
AG-897-B03	AG-903-D02
AG-897-B03	AG-903-K07
AG-897-B03	AG-903-K22
AG-897-B03	AG-904-G21
AG-897-B03	AG-905-M05
AG-897-B03	AG-907-E04
AG-897-B03	AG-909-E04
AG-897-B03	AG-910-E10
AG-897-B03	AG-910-G11
AG-897-B03	AG-910-M23
AG-897-B03	AG-912-C08
AG-897-B03	AG-912-E13
AG-897-B03	AG-912-G22
AG-897-B03	AG-912-N03
AG-897-B03	AG-913-K11
AG-897-B03	AG-913-L03
AG-897-B03	AG-914-D08
AG-897-B03	AG-914-M14
AG-897-B03	AG-915-C06
AG-897-B03	AG-915-G14
AG-897-B03	AG-915-O07
AG-897-B03	AG-916-A21
AG-897-B03	AG-916-B06
AG-897-B03	AG-916-G03
AG-897-B03	AG-916-L11
AG-897-B03	AG-916-O06
AG-897-B03	AG-917-C02
AG-897-B03	AG-917-M15
AG-897-B03	AG-917-M17
AG-897-B03	AG-919-D10
AG-897-B03	AG-920-M14
AG-897-B03	AH-287-G05
AG-897-B03	AH-287-O09
AG-897-B03	AH-287-O21
AG-897-B03	AH-321-P04
AG-897-B03	AH-324-F03
AG-897-B03	AH-324-I20
AG-897-B03	AH-326-M23
AG-897-G22	AG-898-F23
AG-897-G22	AG-898-G21
AG-897-G22	AG-899-B02
AG-897-G22	AG-899-G02
AG-897-G22	AG-901-C10
AG-897-G22	AG-903-D02
AG-897-G22	AG-903-K07
AG-897-G22	AG-903-K22
AG-897-G22	AG-904-G21
AG-897-G22	AG-905-M05
AG-897-G22	AG-907-E04
AG-897-G22	AG-909-E04
AG-897-G22	AG-910-E10
AG-897-G22	AG-910-G11
AG-897-G22	AG-910-M23
AG-897-G22	AG-912-C08
AG-897-G22	AG-912-E13
AG-897-G22	AG-912-G22
AG-897-G22	AG-912-N03
AG-897-G22	AG-913-K11
AG-897-G22	AG-913-L03
AG-897-G22	AG-914-D08
AG-897-G22	AG-914-M14
AG-897-G22	AG-915-C06
AG-897-G22	AG-915-G14
AG-897-G22	AG-915-O07
AG-897-G22	AG-916-A21
AG-897-G22	AG-916-B06
AG-897-G22	AG-916-G03
AG-897-G22	AG-916-L11
AG-897-G22	AG-916-O06
AG-897-G22	AG-917-C02
AG-897-G22	AG-917-M15
AG-897-G22	AG-917-M17
AG-897-G22	AG-919-D10
AG-897-G22	AG-920-M14
AG-897-G22	AH-287-G05
AG-897-G22	AH-287-O09
AG-897-G22	AH-287-O21
AG-897-G22	AH-321-P04
AG-897-G22	AH-324-F03
AG-897-G22	AH-324-I20
AG-897-G22	AH-326-M23
AG-898-F23	AG-898-G21
AG-898-F23	AG-899-B02
AG-898-F23	AG-899-G02
AG-898-F23	AG-901-C10
AG-898-F23	AG-903-D02
AG-898-F23	AG-903-K07
AG-898-F23	AG-903-K22
AG-898-F23	AG-904-G21
AG-898-F23	AG-905-M05
AG-898-F23	AG-907-E04
AG-898-F23	AG-909-E04
AG-898-F23	AG-910-E10
AG-898-F23	AG-910-G11
AG-898-F23	AG-910-M23
AG-898-F23	AG-912-C08
AG-898-F23	AG-912-E13
AG-898-F23	AG-912-G22
AG-898-F23	AG-912-N03
AG-898-F23	AG-913-K11
AG-898-F23	AG-913-L03
AG-898-F23	AG-914-D08
AG-898-F23	AG-914-M14
AG-898-F23	AG-915-C06
AG-898-F23	AG-915-G14
AG-898-F23	AG-915-O07
AG-898-F23	AG-916-A21
AG-898-F23	AG-916-B06
AG-898-F23	AG-916-G03
AG-898-F23	AG-916-L11
AG-898-F23	AG-916-O06
AG-898-F23	AG-917-C02
AG-898-F23	AG-917-M15
AG-898-F23	AG-917-M17
AG-898-F23	AG-919-D10
AG-898-F23	AG-920-M14
AG-898-F23	AH-287-G05
AG-898-F23	AH-287-O09
AG-898-F23	AH-287-O21
AG-898-F23	AH-321-P04
AG-898-F23	AH-324-F03
AG-898-F23	AH-324-I20
AG-898-F23	AH-326-M23
AG-898-G21	AG-899-B02
AG-898-G21	AG-899-G02
AG-898-G21	AG-901-C10
AG-898-G21	AG-903-D02
AG-898-G21	AG-903-K07
AG-898-G21	AG-903-K22
AG-898-G21	AG-904-G21
AG-898-G21	AG-905-M05
AG-898-G21	AG-907-E04
AG-898-G21	AG-909-E04
AG-898-G21	AG-910-E10
AG-898-G21	AG-910-G11
AG-898-G21	AG-910-M23
AG-898-G21	AG-912-C08
AG-898-G21	AG-912-E13
AG-898-G21	AG-912-G22
AG-898-G21	AG-912-N03
AG-898-G21	AG-913-K11
AG-898-G21	AG-913-L03
AG-898-G21	AG-914-D08
AG-898-G21	AG-914-M14
AG-898-G21	AG-915-C06
AG-898-G21	AG-915-G14
AG-898-G21	AG-915-O07
AG-898-G21	AG-916-A21
AG-898-G21	AG-916-B06
AG-898-G21	AG-916-G03
AG-898-G21	AG-916-L11
AG-898-G21	AG-916-O06
AG-898-G21	AG-917-C02
AG-898-G21	AG-917-M15
AG-898-G21	AG-917-M17
AG-898-G21	AG-919-D10
AG-898-G21	AG-920-M14
AG-898-G21	AH-287-G05
AG-898-G21	AH-287-O09
AG-898-G21	AH-287-O21
AG-898-G21	AH-321-P04
AG-898-G21	AH-324-F03
AG-898-G21	AH-324-I20
AG-898-G21	AH-326-M23
AG-899-B02	AG-899-G02
AG-899-B02	AG-901-C10
AG-899-B02	AG-903-D02
AG-899-B02	AG-903-K07
AG-899-B02	AG-903-K22
AG-899-B02	AG-904-G21
AG-899-B02	AG-905-M05
AG-899-B02	AG-907-E04
AG-899-B02	AG-909-E04
AG-899-B02	AG-910-E10
AG-899-B02	AG-910-G11
AG-899-B02	AG-910-M23
AG-899-B02	AG-912-C08
AG-899-B02	AG-912-E13
AG-899-B02	AG-912-G22
AG-899-B02	AG-912-N03
AG-899-B02	AG-913-K11
AG-899-B02	AG-913-L03
AG-899-B02	AG-914-D08
AG-899-B02	AG-914-M14
AG-899-B02	AG-915-C06
AG-899-B02	AG-915-G14
AG-899-B02	AG-915-O07
AG-899-B02	AG-916-A21
AG-899-B02	AG-916-B06
AG-899-B02	AG-916-G03
AG-899-B02	AG-916-L11
AG-899-B02	AG-916-O06
AG-899-B02	AG-917-C02
AG-899-B02	AG-917-M15
AG-899-B02	AG-917-M17
AG-899-B02	AG-919-D10
AG-899-B02	AG-920-M14
AG-899-B02	AH-287-G05
AG-899-B02	AH-287-O09
AG-899-B02	AH-287-O21
AG-899-B02	AH-321-P04
AG-899-B02	AH-324-F03
AG-899-B02	AH-324-I20
AG-899-B02	AH-326-M23
AG-899-G02	AG-901-C10
AG-899-G02	AG-903-D02
AG-899-G02	AG-903-K07
AG-899-G02	AG-903-K22
AG-899-G02	AG-904-G21
AG-899-G02	AG-905-M05
AG-899-G02	AG-907-E04
AG-899-G02	AG-909-E04
AG-899-G02	AG-910-E10
AG-899-G02	AG-910-G11
AG-899-G02	AG-910-M23
AG-899-G02	AG-912-C08
AG-899-G02	AG-912-E13
AG-899-G02	AG-912-G22
AG-899-G02	AG-912-N03
AG-899-G02	AG-913-K11
AG-899-G02	AG-913-L03
AG-899-G02	AG-914-D08
AG-899-G02	AG-914-M14
AG-899-G02	AG-915-C06
AG-899-G02	AG-915-G14
AG-899-G02	AG-915-O07
AG-899-G02	AG-916-A21
AG-899-G02	AG-916-B06
AG-899-G02	AG-916-G03
AG-899-G02	AG-916-L11
AG-899-G02	AG-916-O06
AG-899-G02	AG-917-C02
AG-899-G02	AG-917-M15
AG-899-G02	AG-917-M17
AG-899-G02	AG-919-D10
AG-899-G02	AG-920-M14
AG-899-G02	AH-287-G05
AG-899-G02	AH-287-O09
AG-899-G02	AH-287-O21
AG-899-G02	AH-321-P04
AG-899-G02	AH-324-F03
AG-899-G02	AH-324-I20
AG-899-G02	AH-326-M23
AG-901-C10	AG-903-D02
AG-901-C10	AG-903-K07
AG-901-C10	AG-903-K22
AG-901-C10	AG-904-G21
AG-901-C10	AG-905-M05
AG-901-C10	AG-907-E04
AG-901-C10	AG-909-E04
AG-901-C10	AG-910-E10
AG-901-C10	AG-910-G11
AG-901-C10	AG-910-M23
AG-901-C10	AG-912-C08
AG-901-C10	AG-912-E13
AG-901-C10	AG-912-G22
AG-901-C10	AG-912-N03
AG-901-C10	AG-913-K11
AG-901-C10	AG-913-L03
AG-901-C10	AG-914-D08
AG-901-C10	AG-914-M14
AG-901-C10	AG-915-C06
AG-901-C10	AG-915-G14
AG-901-C10	AG-915-O07
AG-901-C10	AG-916-A21
AG-901-C10	AG-916-B06
AG-901-C10	AG-916-G03
AG-901-C10	AG-916-L11
AG-901-C10	AG-916-O06
AG-901-C10	AG-917-C02
AG-901-C10	AG-917-M15
AG-901-C10	AG-917-M17
AG-901-C10	AG-919-D10
AG-901-C10	AG-920-M14
AG-901-C10	AH-287-G05
AG-901-C10	AH-287-O09
AG-901-C10	AH-287-O21
AG-901-C10	AH-321-P04
AG-901-C10	AH-324-F03
AG-901-C10	AH-324-I20
AG-901-C10	AH-326-M23
AG-903-D02	AG-903-K07
AG-903-D02	AG-903-K22
AG-903-D02	AG-904-G21
AG-903-D02	AG-905-M05
AG-903-D02	AG-907-E04
AG-903-D02	AG-909-E04
AG-903-D02	AG-910-E10
AG-903-D02	AG-910-G11
AG-903-D02	AG-910-M23
AG-903-D02	AG-912-C08
AG-903-D02	AG-912-E13
AG-903-D02	AG-912-G22
AG-903-D02	AG-912-N03
AG-903-D02	AG-913-K11
AG-903-D02	AG-913-L03
AG-903-D02	AG-914-D08
AG-903-D02	AG-914-M14
AG-903-D02	AG-915-C06
AG-903-D02	AG-915-G14
AG-903-D02	AG-915-O07
AG-903-D02	AG-916-A21
AG-903-D02	AG-916-B06
AG-903-D02	AG-916-G03
AG-903-D02	AG-916-L11
AG-903-D02	AG-916-O06
AG-903-D02	AG-917-C02
AG-903-D02	AG-917-M15
AG-903-D02	AG-917-M17
AG-903-D02	AG-919-D10
AG-903-D02	AG-920-M14
AG-903-D02	AH-287-G05
AG-903-D02	AH-287-O09
AG-903-D02	AH-287-O21
AG-903-D02	AH-321-P04
AG-903-D02	AH-324-F03
AG-903-D02	AH-324-I20
AG-903-D02	AH-326-M23
AG-903-K07	AG-903-K22
AG-903-K07	AG-904-G21
AG-903-K07	AG-905-M05
AG-903-K07	AG-907-E04
AG-903-K07	AG-909-E04
AG-903-K07	AG-910-E10
AG-903-K07	AG-910-G11
AG-903-K07	AG-910-M23
AG-903-K07	AG-912-C08
AG-903-K07	AG-912-E13
AG-903-K07	AG-912-G22
AG-903-K07	AG-912-N03
AG-903-K07	AG-913-K11
AG-903-K07	AG-913-L03
AG-903-K07	AG-914-D08
AG-903-K07	AG-914-M14
AG-903-K07	AG-915-C06
AG-903-K07	AG-915-G14
AG-903-K07	AG-915-O07
AG-903-K07	AG-916-A21
AG-903-K07	AG-916-B06
AG-903-K07	AG-916-G03
AG-903-K07	AG-916-L11
AG-903-K07	AG-916-O06
AG-903-K07	AG-917-C02
AG-903-K07	AG-917-M15
AG-903-K07	AG-917-M17
AG-903-K07	AG-919-D10
AG-903-K07	AG-920-M14
AG-903-K07	AH-287-G05
AG-903-K07	AH-287-O09
AG-903-K07	AH-287-O21
AG-903-K07	AH-321-P04
AG-903-K07	AH-324-F03
AG-903-K07	AH-324-I20
AG-903-K07	AH-326-M23
AG-903-K22	AG-904-G21
AG-903-K22	AG-905-M05
AG-903-K22	AG-907-E04
AG-903-K22	AG-909-E04
AG-903-K22	AG-910-E10
AG-903-K22	AG-910-G11
AG-903-K22	AG-910-M23
AG-903-K22	AG-912-C08
AG-903-K22	AG-912-E13
AG-903-K22	AG-912-G22
AG-903-K22	AG-912-N03
AG-903-K22	AG-913-K11
AG-903-K22	AG-913-L03
AG-903-K22	AG-914-D08
AG-903-K22	AG-914-M14
AG-903-K22	AG-915-C06
AG-903-K22	AG-915-G14
AG-903-K22	AG-915-O07
AG-903-K22	AG-916-A21
AG-903-K22	AG-916-B06
AG-903-K22	AG-916-G03
AG-903-K22	AG-916-L11
AG-903-K22	AG-916-O06
AG-903-K22	AG-917-C02
AG-903-K22	AG-917-M15
AG-903-K22	AG-917-M17
AG-903-K22	AG-919-D10
AG-903-K22	AG-920-M14
AG-903-K22	AH-287-G05
AG-903-K22	AH-287-O09
AG-903-K22	AH-287-O21
AG-903-K22	AH-321-P04
AG-903-K22	AH-324-F03
AG-903-K22	AH-324-I20
AG-903-K22	AH-326-M23
AG-904-G21	AG-905-M05
AG-904-G21	AG-907-E04
AG-904-G21	AG-909-E04
AG-904-G21	AG-910-E10
AG-904-G21	AG-910-G11
AG-904-G21	AG-910-M23
AG-904-G21	AG-912-C08
AG-904-G21	AG-912-E13
